;Content ID;User ID;Type;Datetime;ScreenTime
8637;2d10f5b0-c590-429f-8b68-52c239617d26;13f0db8a-152a-496f-a6e8-1ed6a90b8788;intrigued;11/08/2020;07:01:00
8638;2d10f5b0-c590-429f-8b68-52c239617d26;90e2caab-9daa-4bf0-8104-c25e6c70c59d;worried;28/08/2020;05:41:00
8639;2d10f5b0-c590-429f-8b68-52c239617d26;89d6bd9d-ce6b-42e5-bb9b-ece3b338396d;adore;28/04/2021;15:02:00
8640;2d10f5b0-c590-429f-8b68-52c239617d26;5897490a-0aaa-49c9-b63e-0da83088e3e0;cherish;15/01/2021;16:43:00
8641;2d10f5b0-c590-429f-8b68-52c239617d26;a58444bc-a23e-40a1-b09d-0f90bd5cd6b3;super love;19/12/2020;00:47:00
8642;2d10f5b0-c590-429f-8b68-52c239617d26;1582dac6-ebec-43ed-a34a-1a202ca72627;interested;24/09/2020;16:25:00
8643;2d10f5b0-c590-429f-8b68-52c239617d26;542041fb-f361-4353-b0f0-442c1585317a;adore;30/03/2021;11:34:00
8644;2d10f5b0-c590-429f-8b68-52c239617d26;8f41c07f-db4f-44f3-ae81-1f99cee047eb;like;17/06/2021;20:15:00
8645;2d10f5b0-c590-429f-8b68-52c239617d26;;love;09/07/2020;04:31:00
8646;2d10f5b0-c590-429f-8b68-52c239617d26;5a1ab9a3-1983-4021-9557-d3700a276746;want;16/04/2021;04:14:00
8647;2d10f5b0-c590-429f-8b68-52c239617d26;76cb4dbe-7748-49ab-8179-6e3f3b840dd6;hate;04/10/2020;15:07:00
8648;2d10f5b0-c590-429f-8b68-52c239617d26;92b87fa5-f271-43e0-af66-84fac21052e6;heart;21/05/2021;08:19:00
8649;2d10f5b0-c590-429f-8b68-52c239617d26;2129de92-ee91-425f-a854-07c553ee0b74;like;10/11/2020;17:55:00
8650;2d10f5b0-c590-429f-8b68-52c239617d26;2941011b-f214-4430-8a14-e791ed0805bb;hate;31/01/2021;20:25:00
8651;2d10f5b0-c590-429f-8b68-52c239617d26;a6f003be-b0fd-4100-b4cc-f568a21b9745;adore;23/03/2021;15:04:00
8652;2d10f5b0-c590-429f-8b68-52c239617d26;07f4dcd0-2bf3-4f21-9da3-b054b511ae00;interested;29/07/2020;12:59:00
8653;e75a100d-18a9-47a5-9554-1843ed350dc9;;;29/07/2020;10:18:00
8654;e75a100d-18a9-47a5-9554-1843ed350dc9;b0d6f088-ee97-4087-aeb1-4957f24a5f4d;interested;20/05/2021;19:37:00
8655;cb0bd265-610e-4d5f-bc00-1732f58562dc;;;20/04/2021;04:15:00
8656;cb0bd265-610e-4d5f-bc00-1732f58562dc;9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388;dislike;30/04/2021;08:12:00
8657;cb0bd265-610e-4d5f-bc00-1732f58562dc;5897490a-0aaa-49c9-b63e-0da83088e3e0;worried;11/06/2021;20:28:00
8658;cb0bd265-610e-4d5f-bc00-1732f58562dc;a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2;peeking;08/01/2021;13:31:00
8659;cb0bd265-610e-4d5f-bc00-1732f58562dc;15cf4392-8541-422b-8957-a9c0380c11d9;worried;30/01/2021;13:20:00
8660;cb0bd265-610e-4d5f-bc00-1732f58562dc;db392b86-6ba5-4a9b-933a-a2553488bb62;intrigued;02/01/2021;19:06:00
8661;cb0bd265-610e-4d5f-bc00-1732f58562dc;f25dc445-de4a-47ee-92a4-0ff29c56656d;love;23/10/2020;11:31:00
8662;cb0bd265-610e-4d5f-bc00-1732f58562dc;db392b86-6ba5-4a9b-933a-a2553488bb62;want;28/09/2020;03:20:00
8663;cb0bd265-610e-4d5f-bc00-1732f58562dc;aa71ef91-252d-4c99-92ad-cf617f09fced;hate;01/03/2021;22:27:00
8664;cb0bd265-610e-4d5f-bc00-1732f58562dc;ef56931b-540b-4166-9090-73ae48ac8d97;interested;15/02/2021;12:57:00
8665;cb0bd265-610e-4d5f-bc00-1732f58562dc;;like;30/09/2020;20:55:00
8666;cb0bd265-610e-4d5f-bc00-1732f58562dc;a1a9c0bd-785a-478f-a19e-9eb48fae0bd6;dislike;10/11/2020;04:28:00
8667;cb0bd265-610e-4d5f-bc00-1732f58562dc;9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4;hate;05/12/2020;13:09:00
8668;cb0bd265-610e-4d5f-bc00-1732f58562dc;76cb4dbe-7748-49ab-8179-6e3f3b840dd6;adore;04/10/2020;10:06:00
8669;cb0bd265-610e-4d5f-bc00-1732f58562dc;b9480379-4b96-412c-8dca-96fff9ae81a3;scared;03/03/2021;06:06:00
8670;cb0bd265-610e-4d5f-bc00-1732f58562dc;40f15350-9ac3-4b6c-83c3-51cc7945dd01;heart;09/08/2020;14:50:00
8671;cb0bd265-610e-4d5f-bc00-1732f58562dc;e206e31b-5f85-4964-b6ea-d7ee5324def1;heart;09/10/2020;15:37:00
8672;cb0bd265-610e-4d5f-bc00-1732f58562dc;6ecb39b1-8f85-44f1-b2f3-0cffcba4d731;dislike;03/04/2021;07:38:00
8673;cb0bd265-610e-4d5f-bc00-1732f58562dc;db392b86-6ba5-4a9b-933a-a2553488bb62;indifferent;20/11/2020;15:27:00
8674;cb0bd265-610e-4d5f-bc00-1732f58562dc;26c9a1fc-78b0-460b-8931-cec1dc87aa0d;peeking;19/12/2020;22:13:00
8675;b2344491-76af-4b2c-b569-e9af85298b30;;;31/03/2021;13:34:00
8676;b2344491-76af-4b2c-b569-e9af85298b30;03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90;super love;27/05/2021;21:51:00
8677;b2344491-76af-4b2c-b569-e9af85298b30;2019ba88-1967-43e6-9710-b17ade18afb3;hate;23/03/2021;00:06:00
8678;b2344491-76af-4b2c-b569-e9af85298b30;54729154-eb5c-413a-8837-887365057910;interested;09/03/2021;08:47:00
8679;b2344491-76af-4b2c-b569-e9af85298b30;70848bd7-6cd5-4686-b22b-a9afb05541a5;love;04/06/2021;07:39:00
8680;b2344491-76af-4b2c-b569-e9af85298b30;7719b807-bf22-4b36-8f69-44d9a87d239b;indifferent;05/03/2021;16:13:00
8681;b2344491-76af-4b2c-b569-e9af85298b30;30be2156-59d1-451e-beea-1a3690200a2b;intrigued;11/05/2021;10:14:00
8682;b2344491-76af-4b2c-b569-e9af85298b30;624db443-c716-4227-ac84-a6f7c3a59162;heart;31/05/2021;20:39:00
8683;b2344491-76af-4b2c-b569-e9af85298b30;3f218ab6-a288-4ee8-affc-3d02a9cbff5f;heart;18/03/2021;00:11:00
8684;b2344491-76af-4b2c-b569-e9af85298b30;87026ce7-fd0b-4b57-9126-d4bae2c1ee0e;want;15/03/2021;06:41:00
8685;b2344491-76af-4b2c-b569-e9af85298b30;;heart;26/02/2021;08:13:00
8686;b2344491-76af-4b2c-b569-e9af85298b30;95023c1b-04b7-4efd-ab34-61a4a70bb9d8;intrigued;26/08/2020;12:13:00
8687;b2344491-76af-4b2c-b569-e9af85298b30;fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8;love;27/04/2021;11:13:00
8688;b2344491-76af-4b2c-b569-e9af85298b30;e206e31b-5f85-4964-b6ea-d7ee5324def1;worried;05/02/2021;13:18:00
8689;b2344491-76af-4b2c-b569-e9af85298b30;e8849148-1482-4926-9f28-a537630b9ba2;adore;28/01/2021;17:31:00
8690;b2344491-76af-4b2c-b569-e9af85298b30;5fbf758a-376b-472c-8aca-a87ff1db3e6d;heart;30/10/2020;08:12:00
8691;b2344491-76af-4b2c-b569-e9af85298b30;ae4eaf32-9db8-457d-ad58-1c4fad4b7eff;peeking;07/08/2020;03:50:00
8692;b2344491-76af-4b2c-b569-e9af85298b30;64b33556-9ecf-4ebc-8b4c-f829ab1a4881;interested;08/01/2021;14:48:00
8693;b2344491-76af-4b2c-b569-e9af85298b30;b596e7d8-dd3f-4125-8b99-4bf2283657cd;hate;06/01/2021;01:10:00
8694;b2344491-76af-4b2c-b569-e9af85298b30;a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2;super love;04/03/2021;12:27:00
8695;b2344491-76af-4b2c-b569-e9af85298b30;;cherish;17/06/2021;02:02:00
8696;b2344491-76af-4b2c-b569-e9af85298b30;ac4e6ee0-d1bd-4e6b-9355-7567b3e3ec5e;cherish;09/06/2021;19:25:00
8697;b2344491-76af-4b2c-b569-e9af85298b30;ffdb3615-516c-422f-aa24-a137e3027d3a;indifferent;22/07/2020;08:06:00
8698;b2344491-76af-4b2c-b569-e9af85298b30;1879b698-1639-438e-a07e-ddd735f8d57c;dislike;03/03/2021;01:47:00
8699;b2344491-76af-4b2c-b569-e9af85298b30;4607d7b0-3313-49b8-9f73-5b8227fc5b67;disgust;19/08/2020;19:01:00
8700;178f85a7-c2d1-4127-94d2-30adf96ae7fd;;;28/11/2020;05:57:00
8701;178f85a7-c2d1-4127-94d2-30adf96ae7fd;18c56602-937e-4ff3-bc6c-43f0b14212ca;dislike;13/09/2020;17:52:00
8702;178f85a7-c2d1-4127-94d2-30adf96ae7fd;72f7f84c-5bcc-4380-81cd-3378ce0a1b32;adore;22/11/2020;14:51:00
8703;178f85a7-c2d1-4127-94d2-30adf96ae7fd;163daa38-8b77-48c9-9af6-37a6c1447ac2;indifferent;22/11/2020;23:23:00
8704;178f85a7-c2d1-4127-94d2-30adf96ae7fd;4ce3f877-96ea-4a37-8107-1176126d9d97;adore;18/12/2020;18:58:00
8705;178f85a7-c2d1-4127-94d2-30adf96ae7fd;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;interested;21/04/2021;07:26:00
8706;178f85a7-c2d1-4127-94d2-30adf96ae7fd;c7b6e374-1bef-48c3-8222-cc231dbd5cce;indifferent;20/06/2020;01:59:00
8707;178f85a7-c2d1-4127-94d2-30adf96ae7fd;e74edcea-5db4-4412-a4ce-eb7c5adc314a;interested;17/10/2020;02:54:00
8708;178f85a7-c2d1-4127-94d2-30adf96ae7fd;31d378e7-9e95-4e8a-b564-7fd346027dfe;peeking;24/03/2021;21:49:00
8709;178f85a7-c2d1-4127-94d2-30adf96ae7fd;9bbcd241-2de4-4a55-a3fe-2292cfbdc11c;dislike;24/10/2020;20:26:00
8710;178f85a7-c2d1-4127-94d2-30adf96ae7fd;;interested;11/02/2021;18:40:00
8711;178f85a7-c2d1-4127-94d2-30adf96ae7fd;7e263bf1-e036-4cc8-9cb8-9beec89027a3;interested;21/06/2020;16:09:00
8712;178f85a7-c2d1-4127-94d2-30adf96ae7fd;35d6a1f3-e358-4d4b-8074-05f3b7f35c2a;cherish;15/11/2020;21:26:00
8713;178f85a7-c2d1-4127-94d2-30adf96ae7fd;47def058-01cc-478f-9830-eaddcccac633;adore;07/07/2020;03:19:00
8714;178f85a7-c2d1-4127-94d2-30adf96ae7fd;427fa55b-7f49-4981-bcd7-59fee8efb512;scared;25/01/2021;13:24:00
8715;178f85a7-c2d1-4127-94d2-30adf96ae7fd;c5d04879-87bd-4950-9e63-334382ef53af;worried;24/05/2021;21:46:00
8716;178f85a7-c2d1-4127-94d2-30adf96ae7fd;922d93a7-d56a-4e74-b1bf-1e7bab42dcc4;love;25/05/2021;20:34:00
8717;178f85a7-c2d1-4127-94d2-30adf96ae7fd;15cf4392-8541-422b-8957-a9c0380c11d9;disgust;12/04/2021;22:42:00
8718;178f85a7-c2d1-4127-94d2-30adf96ae7fd;b0d6f088-ee97-4087-aeb1-4957f24a5f4d;heart;27/09/2020;05:45:00
8719;178f85a7-c2d1-4127-94d2-30adf96ae7fd;a92660de-2154-4694-a86e-88cb81c8ea95;cherish;02/12/2020;01:46:00
8720;178f85a7-c2d1-4127-94d2-30adf96ae7fd;;want;31/05/2021;19:12:00
8721;178f85a7-c2d1-4127-94d2-30adf96ae7fd;e2377b94-f06a-49ed-a266-377c4b07e980;dislike;18/06/2021;08:30:00
8722;178f85a7-c2d1-4127-94d2-30adf96ae7fd;b7fb2028-4cfc-440b-a1b1-4101f12f7abe;worried;20/03/2021;00:01:00
8723;178f85a7-c2d1-4127-94d2-30adf96ae7fd;a6668254-c779-424c-8c8b-1762bf45916e;want;07/10/2020;09:19:00
8724;178f85a7-c2d1-4127-94d2-30adf96ae7fd;31cfc138-cec0-4176-bd6d-79c4cadbb1d4;disgust;05/03/2021;18:24:00
8725;178f85a7-c2d1-4127-94d2-30adf96ae7fd;17bc2431-754a-46e8-81e2-32820d3fc612;heart;09/01/2021;11:28:00
8726;178f85a7-c2d1-4127-94d2-30adf96ae7fd;5ffd8b51-164e-47e2-885e-8b8c46eb63ed;peeking;20/06/2020;06:04:00
8727;178f85a7-c2d1-4127-94d2-30adf96ae7fd;2019ba88-1967-43e6-9710-b17ade18afb3;interested;04/07/2020;00:33:00
8728;178f85a7-c2d1-4127-94d2-30adf96ae7fd;69fcad9e-45a9-4189-b7e1-96b26c57c542;peeking;09/01/2021;15:25:00
8729;178f85a7-c2d1-4127-94d2-30adf96ae7fd;2dd186bb-7a28-4e80-99c7-f1936afc7b49;disgust;24/12/2020;19:20:00
8730;178f85a7-c2d1-4127-94d2-30adf96ae7fd;;like;09/06/2021;02:24:00
8731;178f85a7-c2d1-4127-94d2-30adf96ae7fd;d74e1b39-7b34-4bcb-a24d-e215097187f5;worried;12/11/2020;06:16:00
8732;178f85a7-c2d1-4127-94d2-30adf96ae7fd;87026ce7-fd0b-4b57-9126-d4bae2c1ee0e;dislike;28/11/2020;22:09:00
8733;178f85a7-c2d1-4127-94d2-30adf96ae7fd;f7785ec1-7383-4815-8206-80de7c05fdf9;peeking;18/09/2020;13:30:00
8734;89cf06bc-e921-4cfd-bd16-d071757d90a2;;;20/10/2020;03:05:00
8735;89cf06bc-e921-4cfd-bd16-d071757d90a2;cad2d54d-9555-4dfe-bfcd-7a584895a002;disgust;19/07/2020;04:41:00
8736;89cf06bc-e921-4cfd-bd16-d071757d90a2;948f7e9d-49bb-4770-bc9d-cb3fb65cca15;scared;22/06/2020;10:33:00
8737;89cf06bc-e921-4cfd-bd16-d071757d90a2;289044c8-e74c-4814-898a-b3b5eba6e46e;interested;14/08/2020;08:36:00
8738;89cf06bc-e921-4cfd-bd16-d071757d90a2;3c45659f-e24d-4b0d-8210-0b7704ea1ac6;cherish;22/06/2020;12:14:00
8739;89cf06bc-e921-4cfd-bd16-d071757d90a2;f9775602-43ab-4d54-ad93-7c9a489879bc;disgust;25/07/2020;10:47:00
8740;89cf06bc-e921-4cfd-bd16-d071757d90a2;3f218ab6-a288-4ee8-affc-3d02a9cbff5f;disgust;10/12/2020;18:49:00
8741;89cf06bc-e921-4cfd-bd16-d071757d90a2;286516cf-d236-40de-8d28-7d0bd173125d;intrigued;21/05/2021;10:05:00
8742;89cf06bc-e921-4cfd-bd16-d071757d90a2;d4dc38d4-5c80-428f-95da-b746a275531c;intrigued;14/05/2021;04:00:00
8743;89cf06bc-e921-4cfd-bd16-d071757d90a2;af647535-dae8-4ca3-9203-bf4bfc607ffe;want;27/02/2021;20:05:00
8744;89cf06bc-e921-4cfd-bd16-d071757d90a2;;super love;02/04/2021;19:56:00
8745;89cf06bc-e921-4cfd-bd16-d071757d90a2;e57c1d53-11ce-4df6-bb4b-85647776fd6d;disgust;16/04/2021;23:01:00
8746;89cf06bc-e921-4cfd-bd16-d071757d90a2;acfcd174-178c-4af3-8118-5be702fb80cf;indifferent;18/04/2021;00:13:00
8747;89cf06bc-e921-4cfd-bd16-d071757d90a2;5ad56e97-58f6-4e66-9b8f-5c16358a9a97;scared;14/03/2021;10:53:00
8748;89cf06bc-e921-4cfd-bd16-d071757d90a2;b841358a-d8ff-412e-b940-3a95fd31291b;interested;13/04/2021;14:57:00
8749;89cf06bc-e921-4cfd-bd16-d071757d90a2;fe224147-e893-4178-b46e-b12f22bd7ed1;super love;18/02/2021;02:07:00
8750;89cf06bc-e921-4cfd-bd16-d071757d90a2;e3417115-6e56-4f55-a4ae-70353582a8c4;scared;18/12/2020;01:00:00
8751;89cf06bc-e921-4cfd-bd16-d071757d90a2;9ce133df-bd87-4559-96d7-a402add824ca;indifferent;19/05/2021;20:19:00
8752;89cf06bc-e921-4cfd-bd16-d071757d90a2;cad2d54d-9555-4dfe-bfcd-7a584895a002;disgust;11/01/2021;06:28:00
8753;89cf06bc-e921-4cfd-bd16-d071757d90a2;109782f9-4141-4d5a-826f-9a4ea672f65b;dislike;26/11/2020;17:35:00
8754;89cf06bc-e921-4cfd-bd16-d071757d90a2;;cherish;06/06/2021;21:08:00
8755;89cf06bc-e921-4cfd-bd16-d071757d90a2;26c6734f-42b6-48f8-a08e-e1c3a79019d0;heart;11/06/2021;15:42:00
8756;89cf06bc-e921-4cfd-bd16-d071757d90a2;07061727-dc05-4411-ab78-79f95b1869a9;heart;03/12/2020;06:15:00
8757;89cf06bc-e921-4cfd-bd16-d071757d90a2;8f41c07f-db4f-44f3-ae81-1f99cee047eb;disgust;27/01/2021;14:15:00
8758;89cf06bc-e921-4cfd-bd16-d071757d90a2;3eb6dad3-c017-4e77-8920-fbdea84b0acc;adore;08/01/2021;08:10:00
8759;89cf06bc-e921-4cfd-bd16-d071757d90a2;fe1c151b-1a95-43fa-9a4c-f3214adba852;love;28/10/2020;01:23:00
8760;89cf06bc-e921-4cfd-bd16-d071757d90a2;a1290f9f-af93-432d-be86-65840470c621;love;04/10/2020;04:23:00
8761;89cf06bc-e921-4cfd-bd16-d071757d90a2;dbacabf8-7ebd-4f22-a261-59d8dad306f1;love;25/04/2021;13:13:00
8762;89cf06bc-e921-4cfd-bd16-d071757d90a2;8665a934-dc22-482b-9289-2e2c9d6a4095;heart;09/01/2021;20:31:00
8763;89cf06bc-e921-4cfd-bd16-d071757d90a2;1ee25417-3648-4220-9b8f-fc82d1ef450c;heart;25/06/2020;05:01:00
8764;89cf06bc-e921-4cfd-bd16-d071757d90a2;;dislike;17/01/2021;00:11:00
8765;89cf06bc-e921-4cfd-bd16-d071757d90a2;5d04455b-a95e-40d8-bcd4-8c485777c47f;like;12/06/2021;17:52:00
8766;89cf06bc-e921-4cfd-bd16-d071757d90a2;ddd079a8-00dd-4aab-9551-11961171db16;intrigued;25/06/2020;04:45:00
8767;89cf06bc-e921-4cfd-bd16-d071757d90a2;7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7;heart;04/05/2021;17:31:00
8768;89cf06bc-e921-4cfd-bd16-d071757d90a2;bf721d00-4fa1-44b1-834f-4730cd51aefa;intrigued;27/10/2020;07:14:00
8769;89cf06bc-e921-4cfd-bd16-d071757d90a2;3205ad12-726a-4b65-a15a-1a899a9d310b;scared;03/10/2020;17:33:00
8770;89cf06bc-e921-4cfd-bd16-d071757d90a2;d4dc38d4-5c80-428f-95da-b746a275531c;peeking;23/08/2020;18:11:00
8771;89cf06bc-e921-4cfd-bd16-d071757d90a2;4027aa31-4bda-4e1d-92f7-49de962e8da9;like;01/10/2020;12:54:00
8772;16fb5dcb-4349-4831-acf2-8c116ad7dae5;;;09/11/2020;10:36:00
8773;16fb5dcb-4349-4831-acf2-8c116ad7dae5;3f218ab6-a288-4ee8-affc-3d02a9cbff5f;heart;22/06/2020;06:03:00
8774;16fb5dcb-4349-4831-acf2-8c116ad7dae5;3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9;indifferent;21/08/2020;16:31:00
8775;16fb5dcb-4349-4831-acf2-8c116ad7dae5;98411adf-cfc0-400d-aac8-e215571ef3f2;disgust;31/08/2020;02:58:00
8776;16fb5dcb-4349-4831-acf2-8c116ad7dae5;1ee25417-3648-4220-9b8f-fc82d1ef450c;super love;28/07/2020;03:17:00
8777;16fb5dcb-4349-4831-acf2-8c116ad7dae5;72f7f84c-5bcc-4380-81cd-3378ce0a1b32;scared;28/02/2021;00:32:00
8778;16fb5dcb-4349-4831-acf2-8c116ad7dae5;84bd5adb-286c-429a-926d-4ea120270825;hate;18/03/2021;03:43:00
8779;16fb5dcb-4349-4831-acf2-8c116ad7dae5;fc709c94-7491-4753-ad53-dfee49823a2f;interested;03/03/2021;17:13:00
8780;16fb5dcb-4349-4831-acf2-8c116ad7dae5;77908afa-eff6-49a9-b042-04fff799a0ff;heart;17/01/2021;03:48:00
8781;16fb5dcb-4349-4831-acf2-8c116ad7dae5;c64c5004-6ab5-4faa-9fcd-8039fe57799d;scared;12/03/2021;08:53:00
8782;16fb5dcb-4349-4831-acf2-8c116ad7dae5;;indifferent;10/10/2020;08:49:00
8783;16fb5dcb-4349-4831-acf2-8c116ad7dae5;cafa0d07-63be-4b5b-bc7f-c4f4091d403d;heart;19/11/2020;08:10:00
8784;16fb5dcb-4349-4831-acf2-8c116ad7dae5;b6d04982-1509-41ab-a700-b390d6cb4d02;peeking;28/08/2020;04:09:00
8785;16fb5dcb-4349-4831-acf2-8c116ad7dae5;5ffd8b51-164e-47e2-885e-8b8c46eb63ed;cherish;18/07/2020;04:43:00
8786;16fb5dcb-4349-4831-acf2-8c116ad7dae5;de39bbda-66a8-4c52-835a-7a104cf7f081;indifferent;27/12/2020;19:52:00
8787;16fb5dcb-4349-4831-acf2-8c116ad7dae5;2ef20e99-8be8-4ab6-a817-83991f7a0fa3;love;29/06/2020;20:53:00
8788;16fb5dcb-4349-4831-acf2-8c116ad7dae5;98411adf-cfc0-400d-aac8-e215571ef3f2;love;08/08/2020;01:53:00
8789;16fb5dcb-4349-4831-acf2-8c116ad7dae5;740a4abd-187d-4783-990b-161c52fb5f86;scared;02/08/2020;10:33:00
8790;16fb5dcb-4349-4831-acf2-8c116ad7dae5;4c731e48-0377-4d7d-b4c8-b2174b774ed8;disgust;23/11/2020;18:55:00
8791;16fb5dcb-4349-4831-acf2-8c116ad7dae5;92423e9a-4e8c-49bc-be75-c819912696ce;cherish;02/11/2020;00:45:00
8792;16fb5dcb-4349-4831-acf2-8c116ad7dae5;;peeking;05/04/2021;00:02:00
8793;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;;;24/12/2020;02:40:00
8794;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;56e65b5b-e1b4-4f67-b596-e75bf103783b;peeking;27/07/2020;09:36:00
8795;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;79acce4b-b991-4a68-b762-d496686a4f32;hate;03/04/2021;09:02:00
8796;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;624db443-c716-4227-ac84-a6f7c3a59162;want;04/03/2021;15:11:00
8797;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;3a80467c-0f1f-49ca-b904-1938ea2177a9;hate;01/11/2020;06:06:00
8798;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;6e9c7f30-264a-4aa0-b3ac-36e852d10906;hate;17/04/2021;08:07:00
8799;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;b870b764-7447-4990-a8d4-024d33e0e67d;peeking;11/05/2021;11:25:00
8800;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;5ffd8b51-164e-47e2-885e-8b8c46eb63ed;like;18/03/2021;10:37:00
8801;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;e206e31b-5f85-4964-b6ea-d7ee5324def1;super love;23/05/2021;20:36:00
8802;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;9a5c1dcc-d26b-4303-b487-3075e7d34e02;like;16/04/2021;23:24:00
8803;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;;love;27/08/2020;22:39:00
8804;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;afab7336-04d3-45fe-8917-0327c56e7435;cherish;14/11/2020;04:26:00
8805;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;c1e01541-7508-4712-a22c-0370f232a41e;hate;11/09/2020;19:49:00
8806;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;4cff698b-def1-497c-a78e-75058de67fe8;peeking;17/11/2020;06:22:00
8807;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;5c433d28-dfb7-4456-a468-dc3705147ce0;like;15/06/2021;09:56:00
8808;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;80c9ce48-46f9-4f5e-b3ca-3b698fc2e949;indifferent;13/01/2021;13:39:00
8809;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;f182f7d5-e202-4e89-832e-02205dd2ff02;interested;03/10/2020;14:09:00
8810;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;b6fd2140-f8b9-498a-a07f-0dc9986736c6;hate;22/05/2021;14:50:00
8811;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;indifferent;30/06/2020;16:34:00
8812;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;d27670c9-f85e-43e0-80a7-122cba908f10;scared;04/09/2020;04:51:00
8813;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;;super love;03/10/2020;13:46:00
8814;0d5eb9fd-879d-4716-aebc-840f7b1b7e9f;104c4dcb-70d5-4d87-b5b5-8b67205891fe;intrigued;29/01/2021;06:25:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;;;08/10/2020;04:36:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;5ffd8b51-164e-47e2-885e-8b8c46eb63ed;scared;30/08/2020;18:11:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;90898216-e580-46c0-8e79-f2df84a9676d;adore;11/03/2021;15:52:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;cbc99939-e6a6-4269-9819-bffce6f38751;want;27/04/2021;12:07:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;4edc3d1a-a7d9-4db6-89c3-f784d9954172;adore;09/11/2020;17:59:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;0f21b6d6-7be6-484c-9698-d851ad7d43c5;super love;18/06/2020;19:09:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;89572273-761e-46f3-8b99-1689d98aac90;indifferent;01/01/2021;12:43:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;f50ac030-3af8-4e07-aacf-dccff353b8f6;super love;23/10/2020;01:24:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;15e325b1-c221-4bf8-8010-18d76b03646e;peeking;13/10/2020;18:06:00
8,82E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;0f1f6aef-b094-4b4d-b6b6-412ebc42c12b;disgust;09/09/2020;10:55:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;;scared;13/04/2021;00:16:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;104c4dcb-70d5-4d87-b5b5-8b67205891fe;want;17/10/2020;00:08:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;fd4da61a-5102-4311-8b9f-2ec57bfac6b1;interested;03/03/2021;22:19:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;f0ef81ec-85b1-4475-ae60-aa7d373088aa;worried;13/09/2020;10:14:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;8665a934-dc22-482b-9289-2e2c9d6a4095;like;31/07/2020;06:36:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;7be6e8bc-39b0-4035-ac93-1df8fd7e1928;dislike;03/06/2021;14:49:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b;cherish;28/04/2021;08:32:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;392bf6a1-dd73-48a5-9fd9-431749f2a8ef;worried;26/04/2021;20:16:00
8,83E+03;e4827a5c-c604-4aad-b7ed-b396b3601b74;95258c36-5b6b-4591-85ee-0c43f503c1d5;cherish;13/12/2020;21:52:00
